date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-05-07,444845.0,3,2.5,1600,3573.0,2.0,0,0.0,3,1600,0,2013.0,1923,2821 NE 16th St,Renton,WA 98056,USA
2014-05-27,735000.0,5,2.75,3390,5211.0,2.0,0,0.0,3,3390,0,2004.0,2003,Trossachs Blvd SE,Sammamish,WA 98075,USA
2014-06-09,489000.0,3,3.5,1500,1249.0,2.0,0,0.0,3,1240,260,2004.0,2003,6008 14th Ave NW,Seattle,WA 98107,USA
2014-05-02,,3,2.0,2710,,1.5,0,0.0,4,1880,830,,0,6222 30th Ave NE,,WA 98115,USA
2014-05-29,790000.0,5,3.25,2900,12160.0,1.0,0,0.0,4,1890,1010,1967.0,0,465 129th Pl NE,Bellevue,WA 98005,USA
2014-06-14,850000.0,5,2.75,2920,11880.0,1.0,0,0.0,5,1660,1260,1968.0,0,1498 Hillside Dr SE,Issaquah,WA 98027,USA
2014-06-26,390000.0,3,3.25,1370,913.0,2.0,0,0.0,3,1100,270,2006.0,0,4438 44th Ave SW,Seattle,WA 98116,USA
2014-06-12,306000.0,4,2.5,2490,8124.0,2.0,0,0.0,3,2490,0,2001.0,0,29742 129th Pl SE,Auburn,WA 98092,USA
2014-06-19,200000.0,3,1.5,1140,8340.0,1.0,0,0.0,3,1140,0,1960.0,2012,14015 43rd Ave S,Tukwila,WA 98168,USA
2014-05-20,440000.0,3,1.5,1270,1443.0,3.0,0,0.0,3,1270,0,2007.0,0,9608 Roosevelt Way NE,Seattle,WA 98115,USA
2014-05-21,0.0,5,2.25,2880,11965.0,2.0,0,0.0,4,2880,0,1990.0,0,25437 163rd Pl SE,Covington,WA 98042,USA
2014-06-02,305000.0,3,1.0,950,13475.0,1.0,0,0.0,3,950,0,1950.0,2005,2023 NE 175th St,Shoreline,WA 98155,USA
2014-06-27,483453.0,4,2.75,2790,5527.0,2.0,0,0.0,3,2790,0,2014.0,0,897 SE 11th St,North Bend,WA 98045,USA
2014-05-28,267000.0,3,2.5,2495,4400.0,2.0,0,0.0,3,2495,0,2007.0,0,35039 41st Pl S,Federal Way,WA 98001,USA
2014-05-22,665000.0,4,2.5,2600,17388.0,2.0,0,0.0,3,2600,0,1996.0,0,14623 SE 82nd Ct,Newcastle,WA 98059,USA
2014-05-02,382500.0,4,1.75,1560,8700.0,1.0,0,0.0,4,1560,0,1967.0,0,14104 119th Ave NE,,WA 98034,USA
2014-07-02,605000.0,3,2.25,2080,12134.0,1.0,0,0.0,4,1530,550,1973.0,0,2408 178th Ave NE,Redmond,WA 98052,USA
2014-06-05,592105.7143,3,2.5,1640,29970.0,2.0,0,0.0,3,1640,0,1992.0,0,3040 273rd Ave NE,Redmond,WA 98053,USA
2014-06-13,1030000.0,4,2.5,2750,4800.0,2.0,0,0.0,3,1960,790,1905.0,2005,5700-5798 Wallingford Ave N,Seattle,WA 98103,USA
2014-05-09,360000.0,2,1.0,1420,81892.0,1.0,0,0.0,3,1180,240,1956.0,2001,18730-18798 109 Ln SE,Renton,WA 98055,USA
2014-05-19,700000.0,3,1.75,2010,4905.0,1.0,0,0.0,5,1230,780,1912.0,0,901 18th Ave,Seattle,WA 98122,USA
2014-06-30,1925000.0,5,4.25,4830,8050.0,2.5,0,2.0,4,3710,1120,1914.0,1945,2653 Cascadia Ave S,Seattle,WA 98144,USA
2014-07-08,355000.0,4,2.75,3000,5470.0,2.0,0,0.0,3,3000,0,2005.0,0,22710 SE 268th Pl,Maple Valley,WA 98038,USA
2014-06-26,667000.0,3,1.75,3320,478288.0,1.5,0,3.0,4,2260,1060,1933.0,1982,40201 292nd Ave SE,Enumclaw,WA 98022,USA
2014-06-04,415000.0,4,2.5,2000,5962.0,2.0,0,0.0,3,2000,0,1999.0,0,720 N 193rd Pl,Shoreline,WA 98133,USA
2014-06-24,790000.0,4,3.5,3190,31450.0,2.0,0,0.0,3,3190,0,2010.0,0,11102 Upper Preston Rd SE,Issaquah,WA 98027,USA
2014-05-19,464000.0,3,1.75,1630,28600.0,1.0,0,0.0,3,1630,0,1967.0,2011,14926 NE 202nd St,Woodinville,WA 98072,USA
2014-06-17,229950.0,3,2.0,1410,7466.0,1.0,0,0.0,3,1410,0,1983.0,2009,14609 SE 195th Pl,Renton,WA 98058,USA
2014-06-09,417000.0,2,1.0,920,6600.0,1.0,0,0.0,3,920,0,1919.0,2003,6321 51st Ave S,Seattle,WA 98118,USA
2014-06-18,0.0,4,1.5,2310,68824.0,2.0,0,0.0,4,2310,0,1968.0,0,29656 232nd Ave SE,Black Diamond,WA 98010,USA
2014-05-06,455000.0,5,2.5,2240,7770.0,1.0,0,0.0,3,1340,900,1978.0,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA
2014-06-24,400000.0,3,2.0,1230,11413.0,1.0,0,0.0,3,990,240,1984.0,0,22834 NE 25th Way,Sammamish,WA 98074,USA
2014-05-27,715000.0,2,2.5,2160,5581.0,1.0,0,0.0,3,2160,0,2002.0,0,23744 NE 116th Pl,Redmond,WA 98053,USA
2014-05-08,537500.0,4,2.5,2550,4630.0,2.0,0,0.0,3,2550,0,2005.0,0,1825 251st Pl SE,Sammamish,,USA
2014-07-08,378500.0,3,2.5,2860,43821.0,2.0,0,0.0,4,2860,0,1990.0,0,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA
2014-05-27,1795000.0,4,3.25,4060,13000.0,2.0,0,3.0,3,4060,0,2000.0,0,6875 SE 33rd St,Mercer Island,WA 98040,USA
2014-06-01,1595000.0,5,3.0,3640,8239.0,2.0,0,3.0,3,2540,1100,1982.0,0,17200 SE 29th Ct,Bellevue,WA 98008,USA
2014-05-30,399000.0,2,1.0,940,4800.0,1.0,0,0.0,4,940,0,1911.0,1955,3209 63rd Ave SW,Seattle,WA 98116,USA
2014-07-08,560000.0,4,2.25,1950,9800.0,1.0,0,0.0,3,1330,620,1968.0,1997,12034 NE 67th St,Kirkland,WA 98033,USA
2014-07-08,900000.0,3,2.5,3180,12600.0,2.0,0,0.0,4,3180,0,1978.0,2000,3004 211th Ave NE,Sammamish,WA 98074,USA
2014-05-02,,2,1.0,1210,9400.0,1.0,0,0.0,2,1210,0,,0,7542 21st Ave SW,Seattle,WA 98106,USA
2014-05-22,432000.0,3,2.25,1470,1578.0,2.0,0,0.0,3,1090,380,2007.0,0,7202 California Ave SW,Seattle,WA 98136,USA
2014-06-09,525000.0,3,3.0,2470,36445.0,2.0,0,0.0,4,2470,0,1980.0,0,25616 SE 152nd St,Issaquah,WA 98027,USA
2014-06-18,3000000.0,4,4.25,4850,12445.0,2.0,1,4.0,5,3850,1000,1989.0,0,11031 Champagne Point Rd NE,Kirkland,WA 98034,USA
2014-06-04,355000.0,2,1.75,1650,4000.0,1.0,0,0.0,4,950,700,1947.0,1988,4541 11th Ave S,Seattle,WA 98108,USA
2014-05-23,607000.0,3,1.0,1230,8114.0,1.0,0,0.0,4,1230,0,1951.0,1999,3126 108th Ave SE,Bellevue,WA 98004,USA
2014-05-16,425000.0,3,2.5,2670,13218.0,1.0,0,0.0,4,2670,0,1988.0,0,26010 141st Ave SE,Kent,WA 98042,USA
2014-06-17,465950.0,4,2.5,2340,6896.0,2.0,0,0.0,3,2340,0,2001.0,0,463 Pasco Pl NE,Renton,WA 98059,USA
2014-06-09,288350.0,3,1.5,1860,7963.0,1.0,0,0.0,3,1200,660,1963.0,2008,5162 S 170th St,Tukwila,WA 98188,USA
2014-05-22,319950.0,2,1.0,1070,5824.0,1.0,0,2.0,5,1070,0,1949.0,0,7057 S Lakeridge Dr,Seattle,WA 98178,USA
2014-06-05,210000.0,4,1.5,1920,10403.0,1.0,0,0.0,3,1370,550,1959.0,1989,2352 SW 338th St,Federal Way,WA 98023,USA
2014-05-07,515000.0,3,1.75,1580,9147.0,1.0,0,1.0,4,1210,370,1967.0,0,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
2014-06-25,245700.0,3,2.25,1640,8400.0,1.0,0,0.0,3,1180,460,1968.0,1997,25425 34th Pl S,Kent,WA 98032,USA
2014-06-06,315368.7,3,2.5,3080,12476.0,2.0,0,0.0,3,3080,0,1990.0,2009,25221 235th Way SE,Maple Valley,WA 98038,USA
2014-05-22,600000.0,3,1.75,1650,5100.0,1.0,0,0.0,5,1040,610,1908.0,0,547 NE 81st St,Seattle,WA 98115,USA
2014-06-04,767450.0,3,2.0,1630,7599.0,1.0,0,0.0,3,1630,0,2006.0,0,1464 NW 95th St,Seattle,WA 98117,USA
2014-05-14,372977.0,3,2.5,1690,1618.0,2.0,0,8.0,3,1150,540,2014.0,0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA
2014-06-13,890000.0,4,2.25,2770,13500.0,2.0,0,0.0,3,2770,0,1974.0,0,6701 81st Ave SE,Mercer Island,WA 98040,USA
2014-06-19,280000.0,3,2.0,1790,42399.0,1.0,0,0.0,4,1790,0,1990.0,0,15611 SE 322nd Pl,Auburn,WA 98092,USA
2014-05-27,627000.0,3,3.5,2710,3475.0,2.0,0,0.0,3,1650,1060,2005.0,0,Shangri-La Way NW,Issaquah,WA 98027,USA
2014-06-12,229629.5,2,1.0,1100,8281.0,1.0,0,0.0,4,1100,0,1947.0,1988,1206 NE 155th St,Shoreline,WA 98155,USA
2014-05-28,840000.0,4,1.75,2330,4000.0,2.0,0,0.0,5,1300,1030,1924.0,1956,5036 36th Ave NE,Seattle,WA 98105,USA
2014-05-28,745000.0,3,1.75,1490,9800.0,1.0,0,0.0,4,1140,350,1947.0,1988,10637 SE 29th St,Beaux Arts Village,WA 98004,USA
2014-06-09,345000.0,3,2.5,1210,1420.0,3.0,0,0.0,3,1210,0,2008.0,0,717 N 95th St,Seattle,WA 98103,USA
2014-05-23,606000.0,3,1.0,1500,3920.0,1.0,0,0.0,3,1000,500,1947.0,2012,128 NW 59th St,Seattle,WA 98107,USA
2014-06-25,280000.0,3,1.75,1230,8250.0,1.0,0,0.0,3,1230,0,1966.0,1963,12410 SE 168th St,Renton,WA 98058,USA
2014-06-17,1010000.0,3,3.25,2420,1923.0,2.0,0,2.0,3,1840,580,2006.0,0,2010 8th Ave N,Seattle,WA 98109,USA
2014-05-07,600000.0,3,2.5,2460,108900.0,1.0,0,0.0,4,1860,600,1977.0,0,25525 SE 133rd St,Issaquah,WA 98027,USA
2014-05-27,1149000.0,4,3.0,5940,11533.0,2.0,0,4.0,3,4950,990,2004.0,2003,6310 Fairway Pl SE,Snoqualmie,WA 98065,USA
2014-05-02,491500.0,4,1.75,2190,,1.0,0,,3,2190,0,1968.0,1997,36850 204th Ave SE,Auburn,WA 98092,USA
2014-05-14,707000.0,4,3.25,3200,7081.0,2.0,0,0.0,3,3200,0,2004.0,2003,26054 SE 23rd Pl,Sammamish,WA 98075,USA
2014-05-28,479900.0,3,2.0,1980,12150.0,1.0,0,0.0,3,1980,0,1994.0,0,26272 142nd Ave SE,Kent,WA 98042,USA
2014-05-07,0.0,5,1.5,1500,7112.0,1.0,0,0.0,5,760,740,1920.0,0,14901-14999 12th Ave SW,Burien,WA 98166,USA
2014-05-26,276000.0,3,1.0,1140,5000.0,1.0,0,0.0,3,1140,0,1960.0,2012,5403 23rd Ave SW,Seattle,WA 98106,USA
2014-07-02,250000.0,3,2.25,1920,7738.0,1.0,0,0.0,3,1520,400,1965.0,1993,249 S 163rd Pl,Burien,WA 98148,USA
2014-06-04,411715.0,3,1.75,1840,5101.0,1.0,0,0.0,5,1040,800,1952.0,1998,4902 12th Ave S,Seattle,WA 98108,USA
2014-05-14,310000.0,3,1.0,1480,7830.0,1.0,0,0.0,3,1480,0,1952.0,2008,1909 N 195th St,Shoreline,WA 98133,USA
2014-06-03,234000.0,2,1.0,940,5375.0,1.0,0,0.0,4,940,0,1952.0,0,20214 8th Ave S,Des Moines,WA 98198,USA
2014-05-28,474800.0,2,3.25,1400,1243.0,3.0,0,0.0,3,1400,0,2000.0,0,3648 Francis Ave N,Seattle,WA 98103,USA
2014-06-06,423050.9259,2,1.0,890,4590.0,1.0,0,0.0,3,890,0,1923.0,1998,332 NW 84th St,Seattle,WA 98117,USA
2014-06-12,656500.0,4,2.0,2710,4750.0,1.0,0,0.0,4,1460,1250,1919.0,1985,6326 21st Ave NE,Seattle,WA 98115,USA
2014-05-07,500000.0,3,2.5,1940,,1.0,0,0.0,4,1940,0,1987.0,0,20821 SE 135th St,Issaquah,WA 98027,USA
2014-05-29,400000.0,4,2.75,1240,3867.0,1.0,0,0.0,3,800,440,1987.0,2000,12001 Bartlett Ave NE,Seattle,WA 98125,USA
2014-07-02,915000.0,3,4.5,3850,62726.0,2.0,0,0.0,3,3120,730,2013.0,1923,21101-21199 NE 78th St,Redmond,WA 98053,USA
2014-07-01,300000.0,3,2.75,2090,9620.0,1.0,0,0.0,3,1340,750,1987.0,2000,36529 2nd Ave SW,Federal Way,WA 98023,USA
2014-06-25,308000.0,3,1.0,1640,18144.0,1.5,0,0.0,3,1640,0,1942.0,1999,11211 3rd Ave S,Seattle,WA 98168,USA
2014-06-20,488800.0,4,2.25,2170,9665.0,1.0,0,0.0,4,1300,870,1976.0,1992,6438 131st Ave SE,Bellevue,WA 98006,USA
2014-05-29,295000.0,4,2.5,2290,4539.0,2.0,0,0.0,3,2290,0,2001.0,0,530 Olympia Ave SE,Renton,WA 98058,USA
2014-05-15,1000000.0,5,4.25,3920,16258.0,2.0,0,7.0,3,2900,1020,1990.0,2009,2548 111th Ave SE,Bellevue,WA 98004,USA
2014-06-26,1250000.0,3,3.0,3760,8500.0,2.5,0,3.0,4,3060,700,1910.0,0,5118 SW Waite St,Seattle,WA 98116,USA
2014-07-02,250000.0,3,1.75,1200,24805.0,1.0,0,0.0,3,1200,0,1984.0,0,10858 SE 200th St,Kent,WA 98031,USA
2014-05-19,193000.0,3,1.5,2200,5000.0,1.5,0,0.0,3,2200,0,1932.0,0,2356 Rosemont Pl W,Seattle,WA 98199,USA
2014-06-16,320000.0,3,2.25,1200,1400.0,3.0,0,0.0,3,1200,0,2005.0,0,10401 Holman Rd NW,Seattle,WA 98133,USA
2014-07-07,450000.0,3,1.75,1480,8394.0,1.0,0,0.0,4,1480,0,1971.0,0,6201 147th Ct NE,Redmond,WA 98052,USA
2014-05-21,368250.0,3,2.5,2150,7484.0,2.0,0,0.0,3,2150,0,1988.0,2000,932 223rd Pl NE,Sammamish,WA 98074,USA
2014-05-19,646212.5,4,2.5,3430,64441.0,2.0,0,0.0,3,3430,0,2013.0,1923,19585-19799 204th Ave NE,Woodinville,WA 98077,USA
2014-05-23,1610000.0,4,3.5,4390,11600.0,2.0,0,3.0,3,3060,1330,1990.0,2009,2758 68th Ave SE,Mercer Island,WA 98040,USA
2014-06-04,418500.0,3,2.5,2060,4399.0,2.0,0,0.0,3,2060,0,2007.0,0,34214 SE Carmichael St,Snoqualmie,WA 98065,USA
2014-05-28,565000.0,7,4.5,4140,9066.0,1.0,0,0.0,3,2070,2070,1978.0,0,14007 35th Ave NE,Seattle,WA 98125,USA
2014-06-10,440000.0,3,1.5,1290,1286.0,3.0,0,0.0,3,1290,0,2000.0,0,4507 Linden Ave N,Seattle,WA 98103,USA
2014-06-27,687500.0,4,2.75,3190,10970.0,2.0,0,0.0,3,3190,0,1994.0,0,2632 232nd Pl SE,Sammamish,WA 98075,USA
2014-06-19,520000.0,3,1.75,1940,219527.0,1.0,0,0.0,3,1940,0,1991.0,0,24020 SE 202nd St,Maple Valley,WA 98038,USA
2014-05-12,210000.0,3,2.5,1040,2643.0,2.0,0,0.0,3,720,320,2004.0,2003,5145 S Roxbury St,Seattle,WA 98118,USA
2014-07-01,558653.8462,3,2.5,1530,3210.0,1.5,0,0.0,5,1010,520,1928.0,1970,8519 28th Ave NW,Seattle,WA 98117,USA
2014-05-28,537000.0,3,2.5,1550,12920.0,2.0,0,0.0,5,1550,0,1999.0,0,11004 NE 108th St,Kirkland,WA 98033,USA
2014-06-10,740000.0,3,2.5,3000,25341.0,2.0,0,0.0,3,3000,0,1995.0,0,7617 245th Way NE,Redmond,WA 98053,USA
2014-07-03,2351956.0,4,4.25,5010,19412.0,2.0,0,1.0,3,4000,1010,2014.0,0,6410 E Mercer Way,Mercer Island,WA 98040,USA
2014-07-09,425000.0,2,1.0,1320,8830.0,1.0,0,0.0,3,1020,300,1939.0,1969,2603 36th Ave W,Seattle,WA 98199,USA
2014-06-20,210000.0,2,2.0,1680,5756.0,2.0,0,0.0,4,1680,0,1910.0,0,111 F St SE,Auburn,WA 98002,USA
2014-05-08,232333.3333,3,2.25,2430,73151.0,1.0,0,0.0,3,2430,0,1974.0,0,14221 W Lake Kathleen Dr SE,Renton,WA 98059,USA
2014-05-20,329000.0,4,2.5,1600,6765.0,1.0,0,0.0,3,830,770,1947.0,2011,6048 26th Ave SW,Seattle,WA 98106,USA
2014-06-04,989000.0,5,3.5,3280,4000.0,2.0,0,0.0,3,2440,840,2003.0,0,8309 30th Ave NW,Seattle,WA 98117,USA
2014-06-16,163785.7143,2,1.0,760,5500.0,1.5,0,0.0,3,760,0,1947.0,2012,11023 4th Ave S,Seattle,WA 98168,USA
2014-05-28,425000.0,4,2.75,1680,9545.0,1.0,0,0.0,4,1080,600,1979.0,0,7220 NE 152nd Pl,Kenmore,WA 98028,USA
2014-05-30,459900.0,3,1.75,2580,11000.0,1.0,0,0.0,4,1290,1290,1951.0,1999,4525 119th Ave SE,Bellevue,WA 98006,USA
2014-05-14,160000.0,3,1.0,860,11900.0,1.0,0,0.0,4,860,0,1963.0,0,27204 116th Pl SE,Kent,WA 98030,USA
2014-07-08,782000.0,4,3.5,5270,53428.0,2.0,0,0.0,3,3440,1830,2004.0,2003,18603 E Spring Lake Dr SE,Renton,WA 98058,USA
2014-06-10,1180000.0,5,3.75,3630,6000.0,1.5,0,0.0,3,2470,1160,2004.0,2003,810 5th St,Kirkland,WA 98033,USA
2014-05-20,300000.0,6,5.25,2860,5682.0,2.0,0,0.0,3,2860,0,1978.0,0,606 5th St SE,Auburn,WA 98002,USA
2014-05-29,685000.0,3,1.75,1940,7313.0,1.0,0,1.0,4,1440,500,1960.0,2001,8750 Fauntlee Crest SW,Seattle,WA 98136,USA
2014-06-30,132250.0,4,2.25,1830,8734.0,2.0,0,0.0,4,1830,0,1991.0,0,12116 SE 261st Ct,Kent,WA 98030,USA
2014-05-22,321000.0,3,2.25,1347,1292.0,3.0,0,0.0,3,1347,0,2010.0,0,14007-14017 35th Ave NE,Seattle,WA 98125,USA
2014-05-28,515000.0,4,2.5,2680,7178.0,2.0,0,0.0,3,2680,0,2004.0,2003,36231 SE Isley St,Snoqualmie,WA 98065,USA
2014-06-16,1920000.0,4,2.5,3070,34412.0,1.0,0,3.0,4,2070,1000,1950.0,1983,3257 Evergreen Point Rd,Medina,WA 98039,USA
2014-06-19,440000.0,3,1.75,1170,8740.0,1.0,0,0.0,4,1170,0,1968.0,0,9319 167th Ave NE,Redmond,WA 98052,USA
2014-05-07,460000.0,3,2.0,1760,9055.0,2.0,0,0.0,4,1760,0,1985.0,0,5003 159th Ct NE,Redmond,,USA
2014-05-22,503000.0,2,1.75,2860,59612.0,1.0,1,4.0,3,1510,1350,1948.0,2003,4338 SW 307th St,Federal Way,WA 98023,USA
2014-05-07,352000.0,5,2.5,2420,8560.0,1.0,0,2.0,3,1620,800,1978.0,0,3723 S Chicago St,Seattle,WA 98118,USA
2014-07-03,554729.0,4,2.5,2020,4350.0,2.0,0,0.0,5,1730,290,1943.0,0,4109 W Bertona St,Seattle,WA 98199,USA
2014-05-21,285000.0,3,1.75,2380,6000.0,1.5,0,0.0,3,1320,1060,1935.0,1974,8723 S 117th St,Seattle,WA 98178,USA
2014-05-02,300000.0,3,2.5,2540,,2.0,0,0.0,3,2540,0,2006.0,0,29734 215th Terrace SE,Kent,WA 98042,USA
2014-06-03,500000.0,3,1.75,1620,4200.0,1.0,0,0.0,5,830,790,1945.0,0,6209 40th Ave NE,Seattle,WA 98115,USA
2014-06-19,435000.0,3,1.75,1310,8065.0,1.0,0,0.0,4,1310,0,1948.0,0,9729 Dibble Ave NW,Seattle,WA 98117,USA
2014-06-19,380000.0,4,2.25,2150,20181.0,1.0,0,0.0,3,1090,1060,1963.0,2008,18507 71st Ave NE,Kenmore,WA 98028,USA
2014-06-16,667000.0,3,1.5,1720,8100.0,2.0,0,0.0,3,1720,0,1907.0,1983,3239 NW 64th St,Seattle,WA 98107,USA
2014-05-28,460000.0,4,3.0,2230,52983.0,2.0,0,0.0,3,2230,0,1991.0,0,27209 110th Ave SE,Kent,WA 98030,USA
2014-07-02,550000.0,4,2.75,2160,5005.0,1.0,0,0.0,3,1430,730,1987.0,2000,9417 25th Ave NE,Seattle,WA 98115,USA
2014-06-04,219950.0,3,2.25,1500,7615.0,1.0,0,0.0,3,1150,350,1984.0,0,32110 12th Pl SW,Federal Way,WA 98023,USA
2014-06-25,575000.0,3,2.25,1700,3333.0,1.5,0,0.0,3,1100,600,1924.0,2011,6720 4th Ave NW,Seattle,WA 98117,USA
2014-06-23,399950.0,3,1.75,1560,5223.0,1.0,0,0.0,4,810,750,1940.0,2001,3630 NE 123rd St,Seattle,WA 98125,USA
2014-05-23,526000.0,3,1.75,1680,3420.0,1.0,0,0.0,3,960,720,1992.0,0,7717 35th Ave NE,Seattle,WA 98115,USA
2014-05-05,328000.0,4,2.5,2370,6500.0,2.0,0,0.0,3,2370,0,,2006,12621 SE 300th Way,,WA 98092,USA
2014-06-19,659500.0,4,3.0,2620,18362.0,1.0,0,0.0,4,1870,750,1956.0,0,11605 SE 45th Pl,Bellevue,WA 98006,USA
2014-06-24,367500.0,3,1.0,1660,11783.0,1.0,0,0.0,4,1160,500,1978.0,2000,17619 197th Ave NE,Woodinville,WA 98077,USA
2014-05-12,500000.0,2,2.25,1290,1334.0,3.0,0,0.0,3,1290,0,2007.0,0,5900 20th Ave NW,Seattle,WA 98107,USA
2014-06-03,430000.0,4,2.25,1790,7203.0,1.0,0,0.0,4,1110,680,1973.0,0,19534 34th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-24,278900.0,3,1.0,990,9798.0,1.0,0,0.0,3,990,0,1968.0,1997,13101 NE 193rd Pl,Woodinville,WA 98072,USA
2014-06-09,236000.0,3,1.75,1330,6301.0,1.0,0,0.0,3,1330,0,1998.0,2006,3802 I Pl NE,Auburn,WA 98002,USA
2014-05-19,339000.0,4,2.5,1830,8601.0,2.0,0,0.0,3,1830,0,2003.0,0,27305 245th Ave SE,Maple Valley,WA 98038,USA
2014-06-09,450000.0,3,1.75,1640,13500.0,1.0,0,0.0,3,1110,530,1940.0,1996,12016 23rd Ave NE,Seattle,WA 98125,USA
2014-05-19,110700.0,2,1.0,680,8064.0,1.0,0,0.0,3,680,0,1941.0,1994,14917-14999 27th Pl S,SeaTac,WA 98188,USA
2014-05-30,530000.0,3,2.5,1950,9906.0,2.0,0,0.0,3,1950,0,1988.0,2000,23438 NE 29th Pl,Sammamish,WA 98074,USA
2014-05-16,314000.0,4,2.5,2340,8990.0,2.0,0,0.0,3,2340,0,2003.0,0,24925 234th Pl SE,Maple Valley,WA 98038,USA
2014-05-08,535000.0,4,2.5,2280,65836.0,2.0,0,0.0,3,2280,0,2004.0,2003,13812 196th Ave NE,Woodinville,WA 98077,USA
2014-06-30,235000.0,2,1.0,900,28800.0,1.0,0,0.0,1,900,0,1928.0,0,8406 Railroad Ave,Snoqualmie,WA 98065,USA
2014-05-07,209950.0,3,1.5,1380,11130.0,1.0,0,0.0,3,1380,0,1960.0,2012,32016 8th Ave S,Federal Way,WA 98003,USA
2014-05-20,350000.0,4,2.25,2220,6953.0,2.0,0,0.0,4,2220,0,1999.0,0,22507 SE 279th St,Maple Valley,WA 98038,USA
2014-06-03,432000.0,3,2.5,1970,4036.0,2.0,0,0.0,4,1970,0,2003.0,0,35317 SE Ridge St,Snoqualmie,WA 98065,USA
2014-05-20,483945.0,2,1.75,1480,5120.0,1.0,0,0.0,4,840,640,1951.0,1999,4844 47th Ave SW,Seattle,WA 98116,USA
2014-05-28,335000.0,4,2.0,1480,3132.0,1.0,0,0.0,5,740,740,1910.0,0,5840 16th Ave S,Seattle,WA 98108,USA
2014-05-15,174950.0,3,1.0,1060,5200.0,1.0,0,0.0,5,1060,0,1970.0,0,26635 Timberlane Dr SE,Covington,WA 98042,USA
2014-05-27,754950.0,3,2.5,2610,7256.0,2.0,0,0.0,3,2610,0,2014.0,0,12108 NE 106th Pl,Kirkland,WA 98033,USA
2014-07-09,400000.0,3,2.0,1760,6875.0,1.0,0,0.0,4,1760,0,1967.0,0,Brooktrails Trail 14,Woodinville,WA 98072,USA
2014-05-29,300000.0,3,2.5,2080,9827.0,2.0,0,0.0,3,2080,0,1989.0,0,4815 SW 330th Ct,Federal Way,WA 98023,USA
2014-07-01,300000.0,3,2.25,1660,5128.0,2.0,0,0.0,3,1660,0,2001.0,0,278th Ave NE,Duvall,WA 98019,USA
2014-05-06,518000.0,3,1.5,1430,8000.0,1.0,0,0.0,4,1430,0,1956.0,0,2527 154th Ave SE,Bellevue,WA 98007,USA
2014-06-24,941000.0,4,1.75,2320,3825.0,1.5,0,0.0,5,1820,500,1926.0,0,128 NE 51st St,Seattle,WA 98105,USA
2014-07-05,671000.0,4,3.0,3130,5700.0,1.5,0,0.0,3,1750,1380,1953.0,0,4222 NE 72nd St,Seattle,WA 98115,USA
2014-06-24,1215000.0,4,3.75,3820,53574.0,1.0,0,0.0,3,3820,0,1994.0,0,14511 164th Ave NE,Woodinville,WA 98072,USA
2014-05-22,482000.0,5,2.25,2230,9600.0,1.0,0,0.0,3,1320,910,1978.0,0,16218 195th Pl NE,Woodinville,WA 98077,USA
2014-06-16,183000.0,3,1.75,1070,8100.0,1.0,0,0.0,4,1070,0,1957.0,2001,704 26th St SE,Auburn,WA 98002,USA
2014-05-29,400000.0,4,1.5,1390,7200.0,1.0,0,0.0,3,1140,250,1965.0,1993,2150 N 128th St,Seattle,WA 98133,USA
2014-07-09,284000.0,4,1.75,1880,8800.0,1.0,0,0.0,3,1130,750,1960.0,2012,10000-10026 S 100th St,Seattle,WA 98168,USA
2014-05-05,400000.0,2,1.0,840,5510.0,1.0,0,0.0,3,840,0,1955.0,2005,4515 SW Trenton St,,WA 98136,USA
2014-06-27,665000.0,2,1.0,1110,3200.0,1.0,0,0.0,3,1110,0,1925.0,2002,1604 1st Ave W,Seattle,WA 98119,USA
2014-05-27,274950.0,3,1.75,1670,7415.0,1.0,0,0.0,3,1320,350,1987.0,2000,16828 SE 251 St,Covington,WA 98042,USA
2014-05-02,385000.0,3,3.25,1320,1327.0,2.0,0,0.0,3,1040,280,2008.0,0,3400 21st Ave W,Seattle,WA 98199,USA
2014-05-05,831000.0,4,3.0,2170,4000.0,2.0,0,0.0,4,1610,560,1982.0,2011,120 31st Ave E,,WA 98112,USA
2014-07-03,815000.0,4,2.5,3150,4203.0,2.0,0,0.0,3,3150,0,2002.0,0,9714 132nd Ave NE,Kirkland,WA 98033,USA
2014-05-08,660000.0,3,1.75,1320,5750.0,1.5,0,0.0,5,1320,0,1918.0,0,2121 46th Ave SW,Seattle,,USA
2014-06-03,530000.0,3,1.75,1250,6041.0,1.5,0,0.0,5,1250,0,1942.0,0,2202 NE 83rd St,Seattle,WA 98115,USA
2014-05-16,619000.0,3,2.5,2720,6439.0,2.0,0,0.0,3,2720,0,2005.0,0,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,USA
2014-06-26,1025000.0,4,3.5,3320,19850.0,1.0,0,2.0,4,2040,1280,1977.0,0,8434 W Mercer Way,Mercer Island,WA 98040,USA
